%  columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst fitness function value, further objective values of best" (startseed=206728, 2026/02/18 13:6:2.32)
36 361 1.271164e-02 1.172067e+01  9.178947212161287439e+01  9.581112315482216957e+01  1.091017489671380076e+02  1.244554851492750345e+02
37 371 1.260781e-02 1.174035e+01  9.178947212161287439e+01  9.739352835767795113e+01  1.042791908719260476e+02  1.359779500521336217e+02
38 381 1.234367e-02 1.173953e+01  9.178947212161287439e+01  9.487586077492839820e+01  1.004566751155930717e+02  2.002672060722710228e+02
39 391 1.226088e-02 1.173703e+01  9.178947212161287439e+01  9.710952962634742391e+01  1.083178920974208097e+02  1.901189128227920264e+02
40 401 1.215461e-02 1.176703e+01  9.178947212161287439e+01  9.486955798669389139e+01  9.954899105016588123e+01  1.176405563982744553e+02
41 411 1.208231e-02 1.174802e+01  9.178947212161287439e+01  9.487451550422656510e+01  1.070231626154948401e+02  1.535315324042612701e+02
42 421 1.239321e-02 1.175129e+01  9.178947212161287439e+01  9.583492549029300278e+01  1.050620766393910230e+02  1.102596132541149814e+02
43 431 1.255716e-02 1.174776e+01  9.178947212161287439e+01  9.776454151239433088e+01  1.092594649984200714e+02  1.977376083997993135e+02
44 441 1.232419e-02 1.173717e+01  9.178947212161287439e+01  9.528084332877678264e+01  1.080698132001222405e+02  1.175497416803062976e+02
45 451 1.210355e-02 1.173632e+01  9.178947212161287439e+01  9.614692054724581283e+01  1.045652597739783545e+02  1.379288378303141940e+02
46 461 1.202507e-02 1.173235e+01  9.178947212161287439e+01  9.428822643500389233e+01  1.096455397990270200e+02  1.704782680616355037e+02
47 471 1.191186e-02 1.172407e+01  9.043267152567959499e+01  9.043267152567959499e+01  1.027779257379996807e+02  1.315988798833336091e+02
48 481 1.169811e-02 1.177775e+01  9.043267152567959499e+01  9.815248082942142105e+01  1.012111874132387470e+02  1.186084841464200395e+02
49 491 1.117220e-02 1.177695e+01  9.043267152567959499e+01  9.675976758068352979e+01  9.858132632362563186e+01  1.195918052160247242e+02
50 501 1.076019e-02 1.178026e+01  9.043267152567959499e+01  9.522741336645216848e+01  1.040440044226958634e+02  1.313516039242304316e+02
51 511 1.031917e-02 1.179160e+01  9.043267152567959499e+01  9.526699678551199213e+01  1.082844147186984287e+02  1.192939086909497490e+02
52 521 1.014241e-02 1.181848e+01  9.043267152567959499e+01  9.428161996391612831e+01  1.016062592490979171e+02  1.088573621772754194e+02
53 531 1.013011e-02 1.182048e+01  9.043267152567959499e+01  9.302663765454197176e+01  9.744735418659280413e+01  1.146461730026307038e+02
54 541 1.029190e-02 1.182945e+01  8.865550083517993585e+01  8.865550083517993585e+01  9.783184862912995072e+01  1.356991705916246076e+02
55 551 1.032538e-02 1.184676e+01  8.865550083517993585e+01  9.456229948704761057e+01  1.002229192197901000e+02  1.625754978968494129e+02
56 561 1.028973e-02 1.185928e+01  8.865550083517993585e+01  9.395151969675841030e+01  1.010232678908101605e+02  1.183131736145302852e+02
57 571 1.029413e-02 1.190911e+01  8.865550083517993585e+01  8.883587339363636204e+01  9.974538369282718975e+01  1.073866353458661393e+02
58 581 1.042250e-02 1.192694e+01  8.723664363088546736e+01  8.723664363088546736e+01  9.724367407803333663e+01  1.129628295230197210e+02
59 591 1.046479e-02 1.194809e+01  8.394449063385883392e+01  8.394449063385883392e+01  9.579480545569160199e+01  1.731863011930450398e+02
60 601 1.067059e-02 1.186087e+01  8.394449063385883392e+01  9.029951132892986720e+01  1.038004521611104565e+02  1.256383471606354760e+02
61 611 1.087517e-02 1.184039e+01  8.394449063385883392e+01  9.017867841058598799e+01  9.641195715352768048e+01  1.095575746228622620e+02
62 621 1.066802e-02 1.183006e+01  8.394449063385883392e+01  9.028371695855902601e+01  9.335523654659188253e+01  1.173189358336179424e+02
63 631 1.062625e-02 1.184023e+01  8.394449063385883392e+01  8.943171663537157201e+01  9.280746858598936910e+01  1.054212067411854576e+02
