%  columns="iteration, evaluation, fitness, void, void, xrecentbest" (startseed=216610, 2026/02/16 20:57:45.12)
44 441  1.070776336483445448e+02 0 0 9.652591e-02 9.825666e-02 1.396912e-01 9.279673e-02 7.051436e-02 1.070146e-01 1.808741e-01 1.886216e-01 9.754996e-02 1.423484e-01 1.307530e-01 7.970033e-02 4.715204e-02 8.694362e-02 2.816480e-02 1.101610e-01 1.462029e-01 5.554748e-02 5.860394e-02 3.371184e-01 1.001083e-01 7.513977e-02 1.740002e-01 3.576250e-01 1.329838e-01 3.847879e-01 2.517534e-01 2.197932e-01 
45 451  1.034643767877504814e+02 0 0 9.604141e-02 9.316558e-02 1.344034e-01 9.849965e-02 7.007111e-02 1.097365e-01 1.748913e-01 1.853201e-01 1.028847e-01 1.273944e-01 1.287026e-01 7.688101e-02 4.632697e-02 9.030424e-02 2.900924e-02 1.037903e-01 1.474102e-01 5.984965e-02 6.058824e-02 3.414974e-01 1.048914e-01 8.331905e-02 1.573254e-01 3.377910e-01 1.325174e-01 3.947452e-01 2.591191e-01 2.292675e-01 
46 461  1.050072811822547862e+02 0 0 9.668903e-02 1.022850e-01 1.356021e-01 9.442606e-02 6.504053e-02 1.103080e-01 1.775685e-01 2.027454e-01 8.990670e-02 1.182604e-01 1.278283e-01 7.616087e-02 4.511732e-02 8.572421e-02 3.040124e-02 1.115519e-01 1.395081e-01 6.119979e-02 6.441348e-02 3.253230e-01 1.042710e-01 7.442169e-02 1.654949e-01 3.528499e-01 1.344455e-01 3.969971e-01 2.727434e-01 2.223151e-01 
47 471  1.054445742624947400e+02 0 0 8.848008e-02 1.061783e-01 1.400267e-01 9.174849e-02 7.319946e-02 1.080061e-01 1.630161e-01 1.870198e-01 9.500257e-02 1.164689e-01 1.222021e-01 7.425287e-02 4.342135e-02 8.441235e-02 2.888608e-02 1.132991e-01 1.393883e-01 5.952148e-02 5.920972e-02 3.239640e-01 1.004983e-01 7.835957e-02 1.599853e-01 3.501016e-01 1.365968e-01 3.791913e-01 2.586632e-01 2.293667e-01 
48 481  1.041878396354494072e+02 0 0 8.839395e-02 9.704107e-02 1.384745e-01 9.062916e-02 6.933034e-02 1.070451e-01 1.545407e-01 2.028378e-01 9.772451e-02 1.180686e-01 1.167292e-01 7.757368e-02 4.480486e-02 8.268576e-02 3.133959e-02 1.103720e-01 1.363552e-01 5.452112e-02 5.937828e-02 3.307250e-01 1.039749e-01 7.786439e-02 1.566021e-01 3.332177e-01 1.315484e-01 3.975869e-01 2.702932e-01 2.141086e-01 
49 491  9.467490019940174761e+01 0 0 9.097383e-02 1.090468e-01 1.407620e-01 8.806696e-02 7.088560e-02 1.159354e-01 1.713642e-01 2.001530e-01 9.919035e-02 1.096771e-01 1.045963e-01 8.251959e-02 4.399917e-02 9.032742e-02 2.943415e-02 1.088935e-01 1.313277e-01 5.606547e-02 5.629599e-02 3.118978e-01 1.004017e-01 7.837863e-02 1.583665e-01 3.590956e-01 1.319769e-01 3.926006e-01 2.633868e-01 2.387200e-01 
50 501  9.634689228537351369e+01 0 0 9.983240e-02 1.044565e-01 1.370337e-01 9.030547e-02 7.561340e-02 1.069898e-01 1.763558e-01 1.987453e-01 1.003276e-01 1.175717e-01 1.084317e-01 8.177712e-02 4.360267e-02 9.389767e-02 3.089218e-02 1.113563e-01 1.423626e-01 5.772932e-02 5.198899e-02 3.635672e-01 1.047743e-01 7.504222e-02 1.560451e-01 3.197215e-01 1.291879e-01 3.731890e-01 2.614466e-01 2.349941e-01 
51 511  9.574321569507631580e+01 0 0 9.899353e-02 9.917506e-02 1.399694e-01 8.814612e-02 7.369722e-02 1.076086e-01 1.607769e-01 1.971113e-01 1.048399e-01 1.227216e-01 1.095441e-01 7.484484e-02 4.538843e-02 9.848214e-02 3.207964e-02 1.129877e-01 1.466193e-01 5.746745e-02 5.121626e-02 3.369291e-01 1.078662e-01 7.483081e-02 1.445094e-01 3.186176e-01 1.284120e-01 3.905110e-01 2.688886e-01 2.351512e-01 
52 521  1.071499900440080637e+02 0 0 1.011485e-01 9.687436e-02 1.470218e-01 8.552783e-02 7.470769e-02 1.171358e-01 1.725560e-01 2.038568e-01 1.118767e-01 1.128838e-01 1.032191e-01 7.224866e-02 4.493111e-02 9.822124e-02 3.327155e-02 1.102747e-01 1.329124e-01 5.670097e-02 5.347757e-02 3.429270e-01 1.088857e-01 7.394076e-02 1.630307e-01 3.275820e-01 1.343519e-01 3.889014e-01 2.791003e-01 2.237175e-01 
53 531  9.464477020295008458e+01 0 0 9.861517e-02 1.019978e-01 1.395921e-01 8.214698e-02 8.136210e-02 1.054207e-01 1.698099e-01 1.950102e-01 1.014313e-01 1.197225e-01 1.044023e-01 7.296532e-02 4.274254e-02 8.987092e-02 3.217563e-02 1.128282e-01 1.309632e-01 5.563965e-02 4.926152e-02 3.484673e-01 9.950604e-02 6.791770e-02 1.610914e-01 3.213756e-01 1.386883e-01 3.960513e-01 2.647960e-01 2.229498e-01 
54 541  9.572312449040558135e+01 0 0 9.653675e-02 9.515155e-02 1.421571e-01 8.093678e-02 8.198587e-02 1.142869e-01 1.832212e-01 1.828818e-01 1.036138e-01 1.211138e-01 1.172705e-01 7.866460e-02 4.220347e-02 9.254255e-02 3.117618e-02 1.102921e-01 1.440618e-01 5.854362e-02 5.282470e-02 3.356488e-01 1.062302e-01 7.018705e-02 1.633257e-01 3.616878e-01 1.310216e-01 4.083632e-01 2.577774e-01 2.372067e-01 
55 551  1.008573500636293829e+02 0 0 8.493685e-02 1.013109e-01 1.407853e-01 8.569772e-02 7.713663e-02 1.011661e-01 1.601832e-01 1.957654e-01 1.084613e-01 1.232470e-01 1.077747e-01 8.148614e-02 4.105495e-02 9.288687e-02 3.345485e-02 1.131763e-01 1.394161e-01 5.741467e-02 5.118517e-02 3.398270e-01 1.033957e-01 6.871594e-02 1.634633e-01 3.405298e-01 1.265859e-01 4.102432e-01 2.662169e-01 2.067502e-01 
56 561  9.774589485428865032e+01 0 0 9.098801e-02 9.454542e-02 1.385344e-01 8.621804e-02 8.221791e-02 1.108444e-01 1.774998e-01 1.777363e-01 9.908643e-02 1.217293e-01 1.126708e-01 8.192018e-02 4.372515e-02 9.836055e-02 2.848728e-02 1.062019e-01 1.315068e-01 5.551426e-02 5.220225e-02 3.480129e-01 1.007464e-01 6.535600e-02 1.634000e-01 3.537860e-01 1.337067e-01 3.858990e-01 2.534732e-01 2.360775e-01 
