%  columns="iteration, evaluation, void, void, void, xmean" (startseed=209166, 2026/02/11 10:36:6.69)
40 401 0 0 0 8.048370e-02 9.030597e-02 1.245759e-01 8.633507e-02 8.545404e-02 1.139852e-01 1.422337e-01 1.161575e-01 9.268857e-02 8.228613e-02 1.259128e-01 6.828700e-02 4.811114e-02 7.807476e-02 3.090106e-02 9.222268e-02 1.350957e-01 5.242697e-02 8.191601e-02 3.011681e-01 7.502367e-02 6.978500e-02 1.369699e-01 3.116982e-01 1.050871e-01 3.484953e-01 2.301459e-01 2.289954e-01 5.604981e-01 5.873197e-01 
41 411 0 0 0 7.983834e-02 9.095956e-02 1.237845e-01 8.667565e-02 8.453433e-02 1.160696e-01 1.454164e-01 1.132161e-01 9.310387e-02 8.116856e-02 1.228640e-01 6.563106e-02 4.862655e-02 7.679464e-02 3.186343e-02 9.795690e-02 1.289244e-01 5.174501e-02 8.092904e-02 3.036928e-01 7.332962e-02 6.931966e-02 1.389549e-01 3.114734e-01 1.097407e-01 3.451336e-01 2.337869e-01 2.372246e-01 5.475472e-01 5.915329e-01 
42 421 0 0 0 8.297106e-02 9.095128e-02 1.234233e-01 8.943245e-02 8.588950e-02 1.151132e-01 1.452095e-01 1.149017e-01 9.200784e-02 7.920880e-02 1.232286e-01 6.683745e-02 4.934538e-02 7.957216e-02 3.157204e-02 9.484770e-02 1.254694e-01 4.997756e-02 8.027261e-02 3.069562e-01 7.237506e-02 6.855894e-02 1.369028e-01 3.072547e-01 1.083525e-01 3.522021e-01 2.376185e-01 2.428069e-01 5.304044e-01 5.930159e-01 
43 431 0 0 0 8.704160e-02 8.680643e-02 1.245138e-01 8.588848e-02 8.342306e-02 1.150357e-01 1.495974e-01 1.199510e-01 8.958026e-02 8.141394e-02 1.226993e-01 6.784610e-02 5.012471e-02 7.855584e-02 3.038054e-02 9.279374e-02 1.264980e-01 4.934483e-02 8.124861e-02 3.140867e-01 7.240436e-02 7.005986e-02 1.363873e-01 3.069409e-01 1.062624e-01 3.601976e-01 2.360776e-01 2.448252e-01 5.386995e-01 5.836635e-01 
44 441 0 0 0 8.834693e-02 8.840200e-02 1.243570e-01 8.685981e-02 8.527480e-02 1.167843e-01 1.498687e-01 1.199868e-01 9.093279e-02 8.041650e-02 1.203663e-01 6.899095e-02 4.879336e-02 7.692579e-02 2.947612e-02 8.948467e-02 1.298975e-01 5.028818e-02 8.034775e-02 3.185610e-01 7.545235e-02 7.033014e-02 1.403180e-01 3.157009e-01 1.081649e-01 3.640454e-01 2.377601e-01 2.334287e-01 5.567520e-01 5.824120e-01 
45 451 0 0 0 8.511635e-02 9.472266e-02 1.261734e-01 8.744502e-02 8.413601e-02 1.123610e-01 1.481735e-01 1.198372e-01 9.455045e-02 8.044509e-02 1.163121e-01 7.013388e-02 4.985005e-02 7.607435e-02 2.899724e-02 8.805394e-02 1.272472e-01 5.065749e-02 7.934279e-02 3.320316e-01 7.778674e-02 7.379574e-02 1.366023e-01 3.141202e-01 1.130703e-01 3.625949e-01 2.380037e-01 2.394709e-01 5.710516e-01 5.847999e-01 
46 461 0 0 0 8.211640e-02 8.951722e-02 1.276730e-01 9.061072e-02 8.760748e-02 1.155392e-01 1.485727e-01 1.189666e-01 9.273990e-02 8.370811e-02 1.160912e-01 6.883882e-02 5.067041e-02 7.422305e-02 3.044406e-02 9.043190e-02 1.252712e-01 5.128095e-02 7.905752e-02 3.365413e-01 7.827346e-02 7.174889e-02 1.402018e-01 3.099843e-01 1.178894e-01 3.550189e-01 2.342693e-01 2.326739e-01 5.697664e-01 6.096571e-01 
47 471 0 0 0 8.372025e-02 8.780222e-02 1.310067e-01 9.018228e-02 8.982190e-02 1.138987e-01 1.545859e-01 1.205926e-01 9.376166e-02 8.179623e-02 1.141816e-01 6.884861e-02 4.988863e-02 7.407824e-02 2.939690e-02 8.843493e-02 1.242101e-01 5.140462e-02 8.070691e-02 3.381323e-01 7.827885e-02 7.279632e-02 1.414139e-01 3.131695e-01 1.156529e-01 3.549635e-01 2.369762e-01 2.376412e-01 5.859215e-01 5.936319e-01 
48 481 0 0 0 8.272054e-02 8.524980e-02 1.346289e-01 9.007153e-02 9.301001e-02 1.096674e-01 1.507438e-01 1.209705e-01 9.738907e-02 8.216059e-02 1.084194e-01 6.564799e-02 4.908669e-02 7.254055e-02 2.909586e-02 8.976835e-02 1.283608e-01 5.119485e-02 8.068710e-02 3.304763e-01 7.850493e-02 7.148142e-02 1.448327e-01 3.082656e-01 1.184454e-01 3.505312e-01 2.326260e-01 2.343255e-01 5.684476e-01 6.054137e-01 
49 491 0 0 0 8.265530e-02 8.703573e-02 1.298555e-01 8.986975e-02 9.413172e-02 1.089397e-01 1.526806e-01 1.240034e-01 1.028465e-01 8.101335e-02 1.070555e-01 6.578402e-02 4.976753e-02 7.091893e-02 2.904865e-02 9.102003e-02 1.253608e-01 5.126155e-02 7.989897e-02 3.387317e-01 7.800665e-02 7.002474e-02 1.423491e-01 3.067927e-01 1.157657e-01 3.492099e-01 2.340958e-01 2.370084e-01 5.752910e-01 6.031925e-01 
